ItemID,Sentiment,Tokenized
1021,0,going bed
1022,1,going bed
1023,1,going bed
1024,0,going get mix wallow sorrow
1025,0,going bad day love believe backed someone
1026,0,going lay tonight
1027,1,going weekend wait
1028,0,going master classes without car miss
1029,1,sleep school
1030,0,miss jess live stream kiss concert figure dont
1031,1,wow bit later twitter
1032,0,good luck
1033,1,good morning lovely
1034,1,good morning afternoon thing great today
1035,1,tommy chi fly wordsmith
1036,1,reality tweet life social media
1037,1,clean sheet day awesome woo hope feeling better
1038,0,family friend die also old art teacher sad madcap teacher like
1039,1,think battle impending enjoy drive
1040,1,crickey think far ahead think getting follow pretty ambitious
1041,1,coffee keep running fact without coffee get exercise
1042,1,
1043,0,got lazy bum burn interval turned fascinating shade puce wonder oxygen went
1044,1,bookmark check get sleep thanks sam
1045,0,sad leave hour u even miss um still u whats getting frozen turkey
1046,1,always next move napoleon
1047,1,ur hot
1048,1,removing bot like weed garden fun must done eventually
1049,1,
1050,1,hubby seen yet enjoy saw army darkness evil dead hub
1051,1,considerate tooth fairy check make sure miss anyone
1052,1,perfectly schedule nobody waisting time today mention sun audience
1053,1,twenty look bed wonder thirty look
1054,0,badly one know much got far
1055,1,unspeakable thing know
1056,1,got crying frown thought talking dead father
1057,1,cooking
1058,1,
1059,1,follower wow
1060,1,follow
1061,1,make
1062,1,know wishing
1063,1,days guarding ticket
1064,0,days month left left
1065,0,week classes week exam holiday x
1066,0,week
1067,1,days twittering back think
1068,0,last day miss everyone thats leaving specially mel mel bye bye good night twitter
1069,1,lost since still lot go
1070,0,minute left bad times album
1071,1,good night got really nothing say
1072,1,good night b p work boy
1073,1,good hear
1074,1,good weekend
1075,0,life
1076,0,hair length
1077,1,math final tomorrow easy woo
1078,1,morning twitter friend nice
1079,1,gossip girl tonight
1080,0,got burned really bad due constantly wet reapply
1081,1,got new album good
1082,1,got new magazine need portable drive use pic think stuck tomorrow
1083,0,got sunburnt today another day paradise swim pool
1084,0,got work day ahead
1085,1,love glad fun looking forward beach w
1086,0,graveyard card twice one correct total one random amt last check account
1087,0,great great
1088,1,great day love
1089,0,great fall tribune story talk scout title theme prepared back country traveling
1090,0,great dad locked car n n hour home
1091,1,great
1092,1,great tights good outfit
1093,0,great got fake presentation explaining operating system view event driven application dont get
1094,1,great
1095,0,great close getting long overdue day wait til another day sadness
1096,0,grr chang like call momo week
1097,0,go away like days stupid pack bye
1098,0,gud bye damn confiscate june
1099,0,guess lonely night someone save please
1100,0,guess missing
1101,0,gut hope comes soon
1102,0,guy pricks early night cry til fall asleep
1103,0,h dont know go movie sir
1104,1,good night love best bud world
1105,1,really good night stoke thing come
1106,1,day went fast
1107,0,buy pair welly still denial rain
1108,0,buy ass hungry
1109,0,cancel great day ahead today
1110,0,yo come home early cos ran money want job none
1111,1,hah awesome listen pretty cool love crying loud
1112,1,really call music unlimited tomorrow like rod
1113,0,new day
1114,1,assignment incomplete relief
1115,0,baby fell flat face start bawl forgot
1116,0,doctor perform abort us shot church
1117,0,school got internship photography studio going sleep today stressful depressing
1118,0,leave
1119,1,actually might crazy cause love job
1120,1,actually quite happy toady apart agony body able go outside l done
1121,1,ah family watching movie yes wish would wake one
1122,0,ah stop crying hate dog attack
1123,0,ah well sure fine
1124,0,tissue look like blow fish crying stress
1125,0,suck
1126,0,worst thing ever happen
1127,0,supernatural finished like watch season make season already
1128,0,amazing shop would great go movie go see stupid
1129,0,want watch awesome new show mock oh mock hard suck
1130,0,leaving
1131,0,friend seem kitten eating ice cream bird
1132,0,text miss certain one
1133,0,work passing everything stress exam u one tomorrow days
1134,0,carpet cleaning nothing carpet smell bad old house call carpet cleaner
1135,0,make airport leave
1136,0,message saved box gone nothing listen
1137,0,rain come
1138,1,alright back onto bore going bed time soon get early
1139,0,
1140,0,
1141,0,wondering friend telling shut actually barely said anything
1142,0,amy hit cos call drink lady
1143,0,shocker left tonight one run cut short
1144,1,hug waiting line get club blip
1145,1,dance storm best dress
1146,0,math exam tomorrow make life even
1147,0,second flight cancel
1148,1,launch bookmark check back often itinerary b added soon
1149,0,another shift tomorrow day mean minimal time man ever
1150,0,da boss back town
1151,0,possibly week make sad panda spent gold total level enchanting able farm titanium
1152,0,
1153,0,
1154,1,days musical dance wow wow wow something like high school musical
1155,0,follow yesterday
1156,0,new result minute reply never get chance reply
1157,0,days till school holiday end
1158,0,bit depressed check local weather forecast next days forecast rainy tenth cloudy
1159,1,back cha
1160,0,lot hack server game fun
1161,1,perfect weekend
1162,1,hill long saw would happen barring cop horseback
1163,0,ur reading anywhere tried u back twitter said ur page doesnt exist
1164,1,twitter
1165,0,next wont able snuggle go bed best dog ever
1166,0,turning fan club religion lost two member
1167,0,cause indium definitely
1168,0,ah well enough fun play got legally shake head people got
1169,0,time sick week go bah
1170,1,aint supposed happy
1171,0,alas foot hurt trek home pun intended
1172,0,feeling well daddy went picked house heading take doctor poor baby
1173,1,done time finally start
1174,0,good thing must come end bye bye
1175,0,say dam hell
1176,0,say sorry even though still feel far apart
1177,1,smile fairly happen yesterday even though put damper thing cough
1178,1,snow gone take long
1179,0,time thought electric blanky turned turns wasnt fail
1180,1,almost done wit painting tired crap sleep time love u
1181,0,almost done dark roast double need
1182,0,almost wishing didnt volunteer teach yr need break
1183,0,alone invisible
1184,0,
1185,1,also made masterful roast dinner follow apple crumble need gym week though
1186,0,tower school although need leave
1187,1,update twitter
1188,1,immature year old really like pony leg
1189,1,someone even know made laugh ross win
1190,0,hair look oh well
1191,0,hand ball wynn score penalty b
1192,1,hanging steven ah
1193,0,good
1194,1,happy birthday always first one falling bed someone bed hog
1195,1,happy face
1196,0,happy hour ended bummer summer guess ride bike back
1197,1,happy sunny
1198,1,happy see
1199,1,happy way thing
1200,1,happy knowing friend still friend
1201,1,happy spending time mum
1202,0,harsh
1203,0,got phone days x
1204,1,got listening good
1205,0,lost game yet
1206,1,something special mind
1207,0,hate life hate coming home
1208,0,hate fact work instead going dress shopping cousin
1209,0,hate waiting equally hate job hunting
1210,0,headache
1211,1,nice day
1212,1,nice day cause
1213,0,much even get go church boo exam
1214,0,get tomorrow
1215,0,take car mechanic
1216,1,havent forever
1217,0,bad hair day weather mood
1218,1,fun friend
1219,0,bad day
1220,0,terrible day hope everyone else better store
1221,0,biggest thought right
1222,0,get tooth pull bright side problem
1223,0,stay watch sister throw hammer really fun long night
1224,0,answer box full
1225,1,healthy butcher exclusive cheese sexy bread lovely beer super sparkly wine apple tango inside belly
1226,1,pandora site cool
1227,1,weird shiver
1228,0,hero losing momentum come writer pick
1229,1,hey game expensive time made quite investment
1230,1,hey back someone want talk
1231,0,
1232,0,gone month middle winter first day lost already go hurry
1233,0,history final review still done
1234,0,nut
1235,1,emotionless
1236,0,text
1237,1,home relax sore
1238,1,home sweet home finally back
1239,1,fun day thanks thanks thanks awkward moose
1240,0,another year older
1241,1,comment latest star trek movie nice
1242,1,day way shall
1243,0,anyone connect getting sold
1244,1,impact alternative medicine goes
1245,0,apparently wait til june want candy
1246,0,apple counting sutra objectionable
1247,0,apple counting sutra objectionable obscene
1248,0,apple delay release
1249,1,apple store
1250,0,going ruined day
1251,1,going taking photograph tonight
1252,1,cant wait till next
1253,0,die brilliant author miss skilled penmanship
1254,1,last successful deployment complete
1255,0,least one dead shooting militia
1256,0,x days
1257,0,apple store today wake early needs phone
1258,0,cloud threat rain
1259,0,work
1260,1,work attitude
1261,0,landmark theater fire
1262,0,aw get phone sigh oh well time go masturbate call
1263,0,aw pic want show u guy art
1264,1,awesome
1265,1,awesome day happy
1266,1,awesome man miss woke thinking look like dream
1267,1,awesome
1268,1,dont make blush
1269,0,already
1270,0,saw baby dear side road made sad
1271,0,hope u get
1272,0,man
1273,1,baby fast takt new soul
1274,0,back native
1275,1,back busy star love page
1276,0,back pain call another therapy annoy
1277,0,back
1278,0,back school well get touch see yah tomorrow guess
1279,0,bad day
1280,0,bad day already
1281,0,bad headache
1282,0,bad mood work soon hour shift sometimes wish another job
1283,0,bad night bad times hate police alcohol score added mean little
1284,0,bah getting bit sick people whine
1285,0,spoiled rotten feeling good fruit basket
1286,0,battery low palm spring ca
